gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000269925.1,15.9336111388375,0.5724363594001344,0.8070661060424595,0.7092806340327451,0.47815034371541987,0.5464213989617571
ENSG00000049246.16,129.9412107350507,-0.8550197462785613,0.26395234675446333,-3.2392958683331097,0.001198252043709142,0.003092128970266812
ENSG00000236266.2,3.6887806049509044,-0.7577087362021163,1.3509046481655238,-0.5608898727464262,0.5748726142843115,
ENSG00000049247.14,1.680078677142428,2.545441357367078,2.975934477596603,0.8553418687574078,0.3923619151586506,
ENSG00000049249.11,2.2475566981624366,1.1931128080837317,1.939206513339828,0.6152582511848492,0.5383841839136041,
ENSG00000116288.14,3423.7026271773675,-1.8928564901668115,0.15359829712652878,-12.323421063760518,6.775764836870349e-35,2.3688584445385033e-33
ENSG00000200344.1,4.405417841885251,-1.8936441994205953,1.337264498500907,-1.416058080913236,0.15675849998609304,
ENSG00000284747.1,18.32393010641606,-0.9263409997639936,0.5855809689005858,-1.5819178712436246,0.11366832060165291,0.15747393466866627
ENSG00000116285.14,49.07214680013493,0.577316432445041,0.4729008293594903,1.220798096774273,0.22216247460581806,0.2831868988307234
ENSG00000162426.17,2.568556674357739,1.4335484464654287,1.961318825129149,0.7309104609093998,0.4648338459612754,
ENSG00000142599.21,1577.691709188119,1.3736012936213544,0.14503870168138,9.470584593613312,2.7828186935837756e-21,4.5535174361580225e-20
ENSG00000232912.6,22.873001279696677,3.1762209775627683,0.9698653440012783,3.274909240966323,0.0010569592478266,0.0027575541763236156
ENSG00000221083.1,1.2405798560135628,2.1103034175779203,2.9987677783526303,0.7037235203111369,0.4816049699454208,
ENSG00000270282.1,2.6116728810013434,3.1824656162720903,2.695188185158129,1.1807953276870617,0.23768404064004844,
ENSG00000234619.1,8.865439487408024,4.9459414394232075,2.4702890222177842,2.002171160920605,0.045266326211183434,0.07319787138564153
ENSG00000224315.2,8.008811458894822,4.798368574107351,2.555833188326915,1.8774185248171191,0.06046075448872495,0.09260392038953952
ENSG00000303676.1,10.702799810856689,5.2170619936408285,2.4973592688441864,2.0890314256047584,0.03670489441066062,0.061376933362773084
ENSG00000226545.1,3.7423253810385377,3.702270069291362,2.592458289727634,1.4280924341044368,0.1532652549183427,
ENSG00000228423.2,5.427181707427012,4.237835267109404,2.52852523156783,1.6760106698566357,0.09373610267312617,
ENSG00000074800.17,21678.67344617057,-1.459254095727172,0.18011888488084607,-8.101616311318558,5.423375938448289e-16,6.078438960706764e-15
ENSG00000274258.1,1.612406148336286,0.3938164697425358,2.0980639255120916,0.18770470477748374,0.851108141949958,
ENSG00000230679.2,22.4477646048076,1.513072214781989,0.7208191139130434,2.099101127560443,0.035807987075136584,0.06010279410335331
ENSG00000310107.1,3.4134087626377694,1.9202860834057305,1.8243719683281472,1.0525737715458756,0.2925363833396811,
ENSG00000265141.2,3.555562212603063,3.6275272029822676,2.6686978455848624,1.3592873426955052,0.17405555330421651,
ENSG00000142583.19,780.6968440889523,-1.1127956632970826,0.6643288488270506,-1.675067498968097,0.09392098888905594,0.1331648578696935
ENSG00000180758.13,21.606697782873894,-0.7670980955935673,0.642321236747299,-1.1942592766792761,0.2323765621199566,0.2945376231309865
ENSG00000228526.9,220.14718136710673,-1.5312913150211813,0.29065576486685324,-5.268401663124252,1.3761673000770888e-07,6.7624108059834e-07
ENSG00000289914.2,6.4924684108769934,1.8550792274960413,1.312076389886402,1.4138500180287914,0.15740594395617435,0.2098683093997487
ENSG00000302015.1,2.8458605406922235,3.305254906889329,2.7469597106976007,1.2032411301911479,0.22888302279127515,
ENSG00000234546.6,80.7425547383746,-1.5456245859700248,0.3645419392678006,-4.23990882660712,2.2361059083165028e-05,7.932156511342548e-05
ENSG00000301968.1,3.004402057626532,1.704272210487826,1.8885784990047636,0.9024100461727894,0.3668390864097,
ENSG00000049239.14,950.9252224161468,1.2610041360263784,0.15897071279348757,7.932304723729193,2.151158087645542e-15,2.287788472390937e-14
ENSG00000302217.1,6.378377914748876,4.470600073382757,2.528876454973919,1.7678206717413025,0.07709088793655725,0.1127480182798404
ENSG00000171621.15,18.354001971420967,4.520345389669342,1.5354936348883819,2.9439036977824626,0.0032410083037131597,0.007543609419282198
